# x	y	u	v	flags	mask
2.1136e+00	1.0671e+01	-5.1730e+00	-3.5990e+00	0.0000e+00	0.0000e+00
2.2586e+00	1.0671e+01	-7.9366e-01	7.9431e-02	1.0000e+00	0.0000e+00
2.4036e+00	1.0671e+01	-6.1745e-01	-6.5799e-02	1.0000e+00	0.0000e+00
2.5487e+00	1.0671e+01	-6.1242e-01	-5.3904e-02	1.0000e+00	0.0000e+00
2.6937e+00	1.0671e+01	-4.2110e-01	-3.3060e-02	0.0000e+00	0.0000e+00
2.8388e+00	1.0671e+01	-4.6014e-01	-3.2054e-02	0.0000e+00	0.0000e+00
2.9838e+00	1.0671e+01	-4.5855e-01	4.6646e-03	0.0000e+00	0.0000e+00
3.1289e+00	1.0671e+01	-4.0804e+00	-1.6339e+00	0.0000e+00	0.0000e+00
3.2739e+00	1.0671e+01	-4.7965e-01	-2.4620e-02	0.0000e+00	0.0000e+00
3.4190e+00	1.0671e+01	-4.8317e-01	-3.8475e-02	0.0000e+00	0.0000e+00
3.5640e+00	1.0671e+01	-3.8299e-01	2.6016e-01	1.0000e+00	0.0000e+00
3.7091e+00	1.0671e+01	-6.2571e-01	2.2681e-01	0.0000e+00	0.0000e+00
3.8541e+00	1.0671e+01	-4.3780e-01	9.6152e-02	0.0000e+00	0.0000e+00
3.9992e+00	1.0671e+01	-4.1848e-01	2.5788e-02	0.0000e+00	0.0000e+00
4.1442e+00	1.0671e+01	-3.9719e-01	6.3517e-03	0.0000e+00	0.0000e+00
4.2893e+00	1.0671e+01	-4.0081e-01	5.8202e-02	0.0000e+00	0.0000e+00
4.4343e+00	1.0671e+01	-5.2036e-01	1.0725e-01	0.0000e+00	0.0000e+00
4.5794e+00	1.0671e+01	-4.8941e-01	6.9854e-02	0.0000e+00	0.0000e+00
4.7244e+00	1.0671e+01	-4.0910e-01	-6.9830e-02	0.0000e+00	0.0000e+00
4.8695e+00	1.0671e+01	-4.4546e-01	-1.0748e-01	0.0000e+00	0.0000e+00
5.0145e+00	1.0671e+01	-5.4729e-01	7.9305e-03	0.0000e+00	0.0000e+00
5.1596e+00	1.0671e+01	-8.6718e-01	-2.3385e-01	1.0000e+00	0.0000e+00
5.3046e+00	1.0671e+01	-8.5987e-01	-2.2752e-01	1.0000e+00	0.0000e+00
5.4496e+00	1.0671e+01	-8.5777e-01	-2.3307e-01	1.0000e+00	0.0000e+00
5.5947e+00	1.0671e+01	-8.5025e-01	-2.4921e-01	1.0000e+00	0.0000e+00
5.7397e+00	1.0671e+01	-4.8620e-01	-3.5445e-02	0.0000e+00	0.0000e+00
5.8848e+00	1.0671e+01	-5.0615e-01	-2.5876e-02	0.0000e+00	0.0000e+00
6.0298e+00	1.0671e+01	-6.4763e-01	-3.6686e-02	0.0000e+00	0.0000e+00
6.1749e+00	1.0671e+01	-1.8933e-01	-1.6726e+00	0.0000e+00	0.0000e+00
6.3199e+00	1.0671e+01	-3.5263e-01	-1.7066e+00	0.0000e+00	0.0000e+00
6.4650e+00	1.0671e+01	-4.5060e-01	-1.7341e+00	0.0000e+00	0.0000e+00
6.6100e+00	1.0671e+01	-3.4411e-01	-1.5001e+00	0.0000e+00	0.0000e+00
6.7551e+00	1.0671e+01	-2.0253e-01	-1.3486e+00	0.0000e+00	0.0000e+00
6.9001e+00	1.0671e+01	-2.8408e-01	-1.4482e+00	1.0000e+00	0.0000e+00
7.0452e+00	1.0671e+01	-2.3518e-01	-1.4326e+00	0.0000e+00	0.0000e+00
7.1902e+00	1.0671e+01	-2.7335e-01	-1.5621e+00	0.0000e+00	0.0000e+00
7.3353e+00	1.0671e+01	2.1000e-02	-1.6483e+00	0.0000e+00	0.0000e+00
7.4803e+00	1.0671e+01	-1.8761e-01	-1.4105e+00	1.0000e+00	0.0000e+00
7.6254e+00	1.0671e+01	-2.1080e-01	-1.5582e+00	0.0000e+00	0.0000e+00
7.7704e+00	1.0671e+01	-3.5567e-01	-1.3230e+00	0.0000e+00	0.0000e+00
7.9155e+00	1.0671e+01	-4.5337e-01	-9.8593e-01	0.0000e+00	0.0000e+00
8.0605e+00	1.0671e+01	-2.8204e-01	-7.6116e-01	1.0000e+00	0.0000e+00
8.2056e+00	1.0671e+01	-3.2886e-01	-5.2067e-01	1.0000e+00	0.0000e+00
8.3506e+00	1.0671e+01	-3.9082e-01	-2.8456e-01	1.0000e+00	0.0000e+00
8.4956e+00	1.0671e+01	-4.8505e-01	7.1583e-02	0.0000e+00	0.0000e+00
8.6407e+00	1.0671e+01	-5.0392e-01	1.9267e-01	0.0000e+00	0.0000e+00
8.7857e+00	1.0671e+01	-4.8489e-01	5.8339e-02	0.0000e+00	0.0000e+00
8.9308e+00	1.0671e+01	-6.7100e-01	6.0306e-02	1.0000e+00	0.0000e+00
9.0758e+00	1.0671e+01	-4.9204e-01	8.8485e-02	0.0000e+00	0.0000e+00
9.2209e+00	1.0671e+01	-6.3752e-01	-4.8468e-01	1.0000e+00	0.0000e+00
9.3659e+00	1.0671e+01	-6.1857e-01	-7.8488e-01	1.0000e+00	0.0000e+00
9.5110e+00	1.0671e+01	-4.4305e-01	-1.6165e+00	0.0000e+00	0.0000e+00
9.6560e+00	1.0671e+01	-2.4865e-01	-1.9322e+00	0.0000e+00	0.0000e+00
9.8011e+00	1.0671e+01	-4.8575e-01	-1.9975e+00	0.0000e+00	0.0000e+00
9.9461e+00	1.0671e+01	-3.0379e-01	-1.9481e+00	0.0000e+00	0.0000e+00
1.0091e+01	1.0671e+01	-3.4835e-01	-1.8074e+00	0.0000e+00	0.0000e+00
1.0236e+01	1.0671e+01	-3.5550e-01	-1.6829e+00	0.0000e+00	0.0000e+00
1.0381e+01	1.0671e+01	-4.6083e-01	-1.6588e+00	0.0000e+00	0.0000e+00
1.0526e+01	1.0671e+01	-5.4769e-01	-1.6493e+00	0.0000e+00	0.0000e+00
1.0671e+01	1.0671e+01	-3.9775e-01	-2.0808e+00	0.0000e+00	0.0000e+00
1.0816e+01	1.0671e+01	-4.4588e-01	-2.0634e+00	0.0000e+00	0.0000e+00
1.0961e+01	1.0671e+01	-4.7051e-01	-2.0055e+00	0.0000e+00	0.0000e+00
1.1107e+01	1.0671e+01	-5.3980e-01	-1.9909e+00	0.0000e+00	0.0000e+00
1.1252e+01	1.0671e+01	-5.1525e-01	-2.0157e+00	0.0000e+00	0.0000e+00
1.1397e+01	1.0671e+01	-5.2910e-01	-1.9195e+00	0.0000e+00	0.0000e+00
1.1542e+01	1.0671e+01	-4.8446e-01	-2.0581e+00	1.0000e+00	0.0000e+00
1.1687e+01	1.0671e+01	-3.9885e-01	-2.2132e+00	0.0000e+00	0.0000e+00
1.1832e+01	1.0671e+01	5.3620e+00	-1.5053e+00	0.0000e+00	0.0000e+00
1.1977e+01	1.0671e+01	-5.5524e-01	-2.1037e+00	0.0000e+00	0.0000e+00
1.2122e+01	1.0671e+01	-7.1490e-01	-2.0870e+00	0.0000e+00	0.0000e+00
1.2267e+01	1.0671e+01	-4.4643e-01	6.4992e-02	0.0000e+00	0.0000e+00
1.2412e+01	1.0671e+01	-2.6051e-01	-1.9858e-01	0.0000e+00	0.0000e+00
1.2557e+01	1.0671e+01	-2.5213e-01	-1.0064e-01	0.0000e+00	0.0000e+00
1.2702e+01	1.0671e+01	-4.1771e-01	-2.4980e-01	0.0000e+00	0.0000e+00
1.2847e+01	1.0671e+01	-5.0196e-01	6.9001e-02	0.0000e+00	0.0000e+00
1.2992e+01	1.0671e+01	-6.2847e-01	6.0696e-01	0.0000e+00	0.0000e+00
1.3137e+01	1.0671e+01	-5.0243e-01	1.9968e-01	0.0000e+00	0.0000e+00
1.3282e+01	1.0671e+01	-4.4131e-01	-5.7879e-03	0.0000e+00	0.0000e+00
1.3427e+01	1.0671e+01	-3.8074e-01	-4.9460e-01	0.0000e+00	0.0000e+00
1.3572e+01	1.0671e+01	-3.2662e-01	-2.7536e-01	0.0000e+00	0.0000e+00
1.3717e+01	1.0671e+01	-4.9474e-01	-1.5536e-01	0.0000e+00	0.0000e+00
1.3862e+01	1.0671e+01	-2.3092e-01	1.2071e-01	0.0000e+00	0.0000e+00
1.4007e+01	1.0671e+01	-1.7857e-01	1.2161e-01	0.0000e+00	0.0000e+00
1.4153e+01	1.0671e+01	2.0193e-01	1.4899e-01	0.0000e+00	0.0000e+00
1.4298e+01	1.0671e+01	-4.9064e-01	2.8997e-01	1.0000e+00	0.0000e+00
1.4443e+01	1.0671e+01	-5.2606e-01	2.7473e-01	1.0000e+00	0.0000e+00
1.4588e+01	1.0671e+01	-5.3918e-01	2.5720e-01	1.0000e+00	0.0000e+00
1.4733e+01	1.0671e+01	-6.3984e-01	1.3732e-01	0.0000e+00	0.0000e+00
1.4878e+01	1.0671e+01	-5.6797e-01	1.4612e-01	0.0000e+00	0.0000e+00
1.5023e+01	1.0671e+01	-5.0014e-01	1.2348e-01	0.0000e+00	0.0000e+00
1.5168e+01	1.0671e+01	-5.1211e-01	1.4483e-01	0.0000e+00	0.0000e+00
1.5313e+01	1.0671e+01	-4.9292e-01	1.3420e-01	0.0000e+00	0.0000e+00
1.5458e+01	1.0671e+01	-6.0819e-01	1.8836e-01	0.0000e+00	0.0000e+00
1.5603e+01	1.0671e+01	-5.6269e-01	1.7510e-01	0.0000e+00	0.0000e+00
1.5748e+01	1.0671e+01	-3.3330e-02	5.5235e-01	0.0000e+00	0.0000e+00
1.5893e+01	1.0671e+01	-4.7200e-01	1.9527e-01	0.0000e+00	0.0000e+00
1.6038e+01	1.0671e+01	-5.0756e-01	1.5946e-01	0.0000e+00	0.0000e+00
1.6183e+01	1.0671e+01	-5.7657e-01	1.3926e-01	0.0000e+00	0.0000e+00
1.6328e+01	1.0671e+01	-5.5514e-01	1.7585e-01	0.0000e+00	0.0000e+00
1.6473e+01	1.0671e+01	-4.9531e-01	1.5440e-01	1.0000e+00	0.0000e+00
1.6618e+01	1.0671e+01	-4.5635e-01	1.5756e-01	0.0000e+00	0.0000e+00
1.6763e+01	1.0671e+01	-5.6349e-01	3.1609e-01	0.0000e+00	0.0000e+00
1.6908e+01	1.0671e+01	-4.8020e-01	2.5583e-01	0.0000e+00	0.0000e+00
1.7053e+01	1.0671e+01	-5.4458e-01	1.5292e-01	0.0000e+00	0.0000e+00
1.7199e+01	1.0671e+01	-6.7269e-01	1.7430e-01	0.0000e+00	0.0000e+00
1.7344e+01	1.0671e+01	-5.7388e-01	1.9706e-01	0.0000e+00	0.0000e+00
1.7489e+01	1.0671e+01	-5.8749e-01	2.5320e-01	0.0000e+00	0.0000e+00
1.7634e+01	1.0671e+01	-3.4778e-01	9.1924e-02	1.0000e+00	0.0000e+00
1.7779e+01	1.0671e+01	-4.1438e-01	3.4914e-01	0.0000e+00	0.0000e+00
1.7924e+01	1.0671e+01	-4.3774e-01	3.1319e-01	0.0000e+00	0.0000e+00
1.8069e+01	1.0671e+01	-6.6221e-01	2.4059e-01	0.0000e+00	0.0000e+00
1.8214e+01	1.0671e+01	-5.3281e-01	1.2192e-01	0.0000e+00	0.0000e+00
1.8359e+01	1.0671e+01	-5.0317e-01	1.1290e-01	0.0000e+00	0.0000e+00
1.8504e+01	1.0671e+01	-4.4266e-01	5.2506e-02	0.0000e+00	0.0000e+00
1.8649e+01	1.0671e+01	-8.4252e-01	6.1040e-01	0.0000e+00	0.0000e+00
1.8794e+01	1.0671e+01	-6.7935e-01	3.3646e-01	0.0000e+00	0.0000e+00
1.8939e+01	1.0671e+01	-5.5702e-01	1.6618e-01	0.0000e+00	0.0000e+00
1.9084e+01	1.0671e+01	-6.9002e-01	2.7025e-01	0.0000e+00	0.0000e+00
1.9229e+01	1.0671e+01	-5.8831e-01	3.2279e-01	0.0000e+00	0.0000e+00
1.9374e+01	1.0671e+01	-3.3819e-01	1.1971e-01	0.0000e+00	0.0000e+00
1.9519e+01	1.0671e+01	-2.1619e-01	-7.2232e-02	1.0000e+00	0.0000e+00
1.9664e+01	1.0671e+01	-6.9890e-01	2.9441e-01	0.0000e+00	0.0000e+00
2.2793e-01	1.0526e+01	-5.1325e-01	2.7982e-02	0.0000e+00	0.0000e+00
3.7298e-01	1.0526e+01	-4.5006e-01	-2.8836e-02	0.0000e+00	0.0000e+00
5.1803e-01	1.0526e+01	-4.9042e-01	-2.5939e-02	0.0000e+00	0.0000e+00
6.6308e-01	1.0526e+01	-5.2749e-01	-2.5396e-02	0.0000e+00	0.0000e+00
8.0812e-01	1.0526e+01	-5.4002e-01	4.3669e-02	0.0000e+00	0.0000e+00
9.5317e-01	1.0526e+01	-6.2862e-01	3.3476e-01	1.0000e+00	0.0000e+00
1.0982e+00	1.0526e+01	-6.9223e-01	3.9549e-01	1.0000e+00	0.0000e+00
1.2433e+00	1.0526e+01	-7.3337e-01	4.2098e-01	1.0000e+00	0.0000e+00
1.3883e+00	1.0526e+01	-8.3242e-01	5.5136e-01	1.0000e+00	0.0000e+00
1.5334e+00	1.0526e+01	-4.3203e-01	1.4305e-01	0.0000e+00	0.0000e+00
1.6784e+00	1.0526e+01	-4.4537e-01	1.2854e-01	0.0000e+00	0.0000e+00
1.8235e+00	1.0526e+01	-3.0614e+00	4.1773e+00	0.0000e+00	0.0000e+00
1.9685e+00	1.0526e+01	-3.7096e+00	-8.3272e+00	0.0000e+00	0.0000e+00
2.1136e+00	1.0526e+01	-1.4333e-01	-1.6585e-01	0.0000e+00	0.0000e+00
2.2586e+00	1.0526e+01	-6.5270e-01	3.3167e-01	1.0000e+00	0.0000e+00
2.4036e+00	1.0526e+01	-5.8748e-01	1.1735e-02	0.0000e+00	0.0000e+00
2.5487e+00	1.0526e+01	-4.7982e-01	1.2593e-01	1.0000e+00	0.0000e+00
2.6937e+00	1.0526e+01	-4.0071e-01	4.9707e-02	0.0000e+00	0.0000e+00
2.8388e+00	1.0526e+01	-4.3187e-01	4.1879e-02	0.0000e+00	0.0000e+00
2.9838e+00	1.0526e+01	-3.3144e-01	-8.3409e-02	0.0000e+00	0.0000e+00
3.1289e+00	1.0526e+01	-3.0034e-01	-6.6876e-02	0.0000e+00	0.0000e+00
3.2739e+00	1.0526e+01	-3.1825e-01	-4.3652e-02	0.0000e+00	0.0000e+00
3.4190e+00	1.0526e+01	-3.2785e-01	-4.2182e-02	0.0000e+00	0.0000e+00
3.5640e+00	1.0526e+01	-3.8225e-01	2.4233e-01	1.0000e+00	0.0000e+00
3.7091e+00	1.0526e+01	-2.7852e+00	1.0123e+00	0.0000e+00	0.0000e+00
3.8541e+00	1.0526e+01	-3.8983e-01	1.5425e-01	0.0000e+00	0.0000e+00
3.9992e+00	1.0526e+01	-5.1810e-01	6.1580e-02	0.0000e+00	0.0000e+00
4.1442e+00	1.0526e+01	-5.1727e-01	-6.8954e-04	0.0000e+00	0.0000e+00
4.2893e+00	1.0526e+01	-4.5223e-01	-1.7161e-02	0.0000e+00	0.0000e+00
4.4343e+00	1.0526e+01	-4.8280e-01	1.7516e-02	0.0000e+00	0.0000e+00
4.5794e+00	1.0526e+01	-4.7339e-01	3.2588e-02	0.0000e+00	0.0000e+00
4.7244e+00	1.0526e+01	-4.7334e-01	2.6333e-02	0.0000e+00	0.0000e+00
4.8695e+00	1.0526e+01	-4.7234e-01	6.3886e-02	0.0000e+00	0.0000e+00
5.0145e+00	1.0526e+01	-7.8888e-01	-1.7454e-01	1.0000e+00	0.0000e+00
5.1596e+00	1.0526e+01	-7.7914e+00	-5.3834e+00	0.0000e+00	0.0000e+00
5.3046e+00	1.0526e+01	-8.1362e-01	-1.9660e-01	1.0000e+00	0.0000e+00
5.4496e+00	1.0526e+01	-8.1314e-01	-2.0341e-01	1.0000e+00	0.0000e+00
5.5947e+00	1.0526e+01	-8.0701e-01	-2.3180e-01	1.0000e+00	0.0000e+00
5.7397e+00	1.0526e+01	-5.0453e-01	6.2855e-02	0.0000e+00	0.0000e+00
5.8848e+00	1.0526e+01	-5.0983e-01	5.9818e-02	0.0000e+00	0.0000e+00
6.0298e+00	1.0526e+01	-5.9654e-01	6.2600e-02	0.0000e+00	0.0000e+00
6.1749e+00	1.0526e+01	-3.8601e-01	-1.7885e+00	0.0000e+00	0.0000e+00
6.3199e+00	1.0526e+01	-4.2094e-01	-1.7261e+00	0.0000e+00	0.0000e+00
6.4650e+00	1.0526e+01	-5.1251e-01	-1.6589e+00	0.0000e+00	0.0000e+00
6.6100e+00	1.0526e+01	-3.6481e-01	-1.4988e+00	1.0000e+00	0.0000e+00
6.7551e+00	1.0526e+01	-3.8672e-01	-1.5200e+00	0.0000e+00	0.0000e+00
6.9001e+00	1.0526e+01	-1.2128e-01	-1.3693e+00	0.0000e+00	0.0000e+00
7.0452e+00	1.0526e+01	-3.5791e-01	-1.3838e+00	0.0000e+00	0.0000e+00
7.1902e+00	1.0526e+01	-2.1477e-01	-1.4433e+00	0.0000e+00	0.0000e+00
7.3353e+00	1.0526e+01	-7.7505e-02	-1.5323e+00	0.0000e+00	0.0000e+00
7.4803e+00	1.0526e+01	-2.2265e-01	-1.5443e+00	0.0000e+00	0.0000e+00
7.6254e+00	1.0526e+01	-1.8696e-01	-1.4527e+00	0.0000e+00	0.0000e+00
7.7704e+00	1.0526e+01	-1.4362e-01	-1.4844e+00	0.0000e+00	0.0000e+00
7.9155e+00	1.0526e+01	-4.1905e-01	-1.0727e+00	0.0000e+00	0.0000e+00
8.0605e+00	1.0526e+01	-2.6104e-01	-8.0335e-01	1.0000e+00	0.0000e+00
8.2056e+00	1.0526e+01	-3.1479e-01	-5.5627e-01	1.0000e+00	0.0000e+00
8.3506e+00	1.0526e+01	-5.3138e-01	4.1916e-02	0.0000e+00	0.0000e+00
8.4956e+00	1.0526e+01	-6.1157e-01	-9.3233e-03	0.0000e+00	0.0000e+00
8.6407e+00	1.0526e+01	-6.3082e-01	2.3772e-01	0.0000e+00	0.0000e+00
8.7857e+00	1.0526e+01	-6.6268e-01	1.8010e-01	0.0000e+00	0.0000e+00
8.9308e+00	1.0526e+01	-6.2082e-01	8.3762e-02	0.0000e+00	0.0000e+00
9.0758e+00	1.0526e+01	-3.7416e-01	1.1802e-01	0.0000e+00	0.0000e+00
9.2209e+00	1.0526e+01	-6.2104e-01	-4.9698e-01	1.0000e+00	0.0000e+00
9.3659e+00	1.0526e+01	-6.0071e-01	-7.8592e-01	1.0000e+00	0.0000e+00
9.5110e+00	1.0526e+01	-4.1575e-01	-1.7863e+00	0.0000e+00	0.0000e+00
9.6560e+00	1.0526e+01	-2.9515e-01	-1.7284e+00	0.0000e+00	0.0000e+00
9.8011e+00	1.0526e+01	-4.7993e-01	-1.6667e+00	0.0000e+00	0.0000e+00
9.9461e+00	1.0526e+01	-2.5490e-01	-1.4809e+00	0.0000e+00	0.0000e+00
1.0091e+01	1.0526e+01	-1.2068e-01	-2.0635e+00	0.0000e+00	0.0000e+00
1.0236e+01	1.0526e+01	-4.7486e-01	-1.6419e+00	0.0000e+00	0.0000e+00
1.0381e+01	1.0526e+01	-5.5411e-01	-1.7335e+00	0.0000e+00	0.0000e+00
1.0526e+01	1.0526e+01	-3.7515e-01	-1.7859e+00	0.0000e+00	0.0000e+00
1.0671e+01	1.0526e+01	-3.8246e-01	-2.0280e+00	0.0000e+00	0.0000e+00
1.0816e+01	1.0526e+01	-3.8292e-01	-1.9368e+00	0.0000e+00	0.0000e+00
1.0961e+01	1.0526e+01	-5.2922e-01	-2.1071e+00	0.0000e+00	0.0000e+00
1.1107e+01	1.0526e+01	-5.0775e-01	-1.9595e+00	0.0000e+00	0.0000e+00
1.1252e+01	1.0526e+01	-4.7493e-01	-2.1812e+00	0.0000e+00	0.0000e+00
1.1397e+01	1.0526e+01	-5.5052e-01	-2.4042e+00	0.0000e+00	0.0000e+00
1.1542e+01	1.0526e+01	-1.5092e+00	-3.4360e+00	0.0000e+00	0.0000e+00
1.1687e+01	1.0526e+01	-4.7341e+00	-3.1077e+00	0.0000e+00	0.0000e+00
1.1832e+01	1.0526e+01	-6.0295e-01	-1.5621e+00	1.0000e+00	0.0000e+00
1.1977e+01	1.0526e+01	-2.4383e-01	-2.1186e+00	0.0000e+00	0.0000e+00
1.2122e+01	1.0526e+01	-8.0892e-01	-2.1221e+00	0.0000e+00	0.0000e+00
1.2267e+01	1.0526e+01	-4.7397e-01	1.3028e-01	0.0000e+00	0.0000e+00
1.2412e+01	1.0526e+01	8.3702e-02	-4.4785e-01	0.0000e+00	0.0000e+00
1.2557e+01	1.0526e+01	-1.9692e-01	-2.4532e-01	0.0000e+00	0.0000e+00
1.2702e+01	1.0526e+01	-4.1362e-01	-1.4649e-01	0.0000e+00	0.0000e+00
1.2847e+01	1.0526e+01	-4.3641e-01	-8.0617e-02	0.0000e+00	0.0000e+00
1.2992e+01	1.0526e+01	-6.7506e-01	3.0017e-01	0.0000e+00	0.0000e+00
1.3137e+01	1.0526e+01	-5.4619e-01	3.2439e-01	0.0000e+00	0.0000e+00
1.3282e+01	1.0526e+01	-5.4013e-01	3.0946e-01	0.0000e+00	0.0000e+00
1.3427e+01	1.0526e+01	-6.5607e-01	2.0781e-02	0.0000e+00	0.0000e+00
1.3572e+01	1.0526e+01	-5.1981e-01	-1.0502e-01	0.0000e+00	0.0000e+00
1.3717e+01	1.0526e+01	-4.1157e-01	-1.4343e-01	0.0000e+00	0.0000e+00
1.3862e+01	1.0526e+01	-6.1022e-01	4.2941e-01	1.0000e+00	0.0000e+00
1.4007e+01	1.0526e+01	-3.2372e-01	-1.0923e-01	0.0000e+00	0.0000e+00
1.4153e+01	1.0526e+01	-5.0199e-01	4.4893e-01	1.0000e+00	0.0000e+00
1.4298e+01	1.0526e+01	-5.4820e-01	4.7155e-01	1.0000e+00	0.0000e+00
1.4443e+01	1.0526e+01	-5.8259e-01	4.5071e-01	1.0000e+00	0.0000e+00
1.4588e+01	1.0526e+01	-5.9045e-01	4.3450e-01	1.0000e+00	0.0000e+00
1.4733e+01	1.0526e+01	-6.8896e-01	2.3347e-01	0.0000e+00	0.0000e+00
1.4878e+01	1.0526e+01	-5.2729e-01	1.8455e-01	0.0000e+00	0.0000e+00
1.5023e+01	1.0526e+01	-4.8197e-01	1.2744e-01	0.0000e+00	0.0000e+00
1.5168e+01	1.0526e+01	-4.5487e-01	1.6500e-01	0.0000e+00	0.0000e+00
1.5313e+01	1.0526e+01	-4.9293e-01	1.2778e-01	0.0000e+00	0.0000e+00
1.5458e+01	1.0526e+01	-5.8946e-01	1.3932e-01	0.0000e+00	0.0000e+00
1.5603e+01	1.0526e+01	-5.1793e-01	1.7447e-01	0.0000e+00	0.0000e+00
1.5748e+01	1.0526e+01	-4.7891e-01	1.6453e-01	1.0000e+00	0.0000e+00
1.5893e+01	1.0526e+01	-6.6575e-01	2.4435e-01	0.0000e+00	0.0000e+00
1.6038e+01	1.0526e+01	-4.9682e-01	1.5182e-01	0.0000e+00	0.0000e+00
1.6183e+01	1.0526e+01	-5.2399e-01	1.4363e-01	0.0000e+00	0.0000e+00
1.6328e+01	1.0526e+01	-6.1935e-01	1.3068e-01	0.0000e+00	0.0000e+00
1.6473e+01	1.0526e+01	-6.0299e-01	1.5929e-01	0.0000e+00	0.0000e+00
1.6618e+01	1.0526e+01	-2.1134e-02	5.3028e-01	0.0000e+00	0.0000e+00
1.6763e+01	1.0526e+01	-3.7362e-01	3.8648e-01	0.0000e+00	0.0000e+00
1.6908e+01	1.0526e+01	-6.4385e-01	2.6867e-01	0.0000e+00	0.0000e+00
1.7053e+01	1.0526e+01	-5.0639e-01	3.0657e-01	0.0000e+00	0.0000e+00
1.7199e+01	1.0526e+01	-5.2454e-01	1.6270e-01	0.0000e+00	0.0000e+00
1.7344e+01	1.0526e+01	-5.3268e-01	7.4922e-02	0.0000e+00	0.0000e+00
1.7489e+01	1.0526e+01	-5.8795e-01	1.5095e-01	0.0000e+00	0.0000e+00
1.7634e+01	1.0526e+01	-4.4677e-01	2.0960e-01	1.0000e+00	0.0000e+00
1.7779e+01	1.0526e+01	-4.1129e-01	2.9599e-01	0.0000e+00	0.0000e+00
1.7924e+01	1.0526e+01	-4.6430e-01	2.2636e-01	0.0000e+00	0.0000e+00
1.8069e+01	1.0526e+01	-5.7163e-01	3.9101e-01	1.0000e+00	0.0000e+00
1.8214e+01	1.0526e+01	-3.7254e-01	2.6619e-01	0.0000e+00	0.0000e+00
1.8359e+01	1.0526e+01	-4.6909e-01	1.7606e-01	0.0000e+00	0.0000e+00
1.8504e+01	1.0526e+01	-4.0238e-01	1.4862e-01	0.0000e+00	0.0000e+00
1.8649e+01	1.0526e+01	-5.3752e-01	2.7827e-01	0.0000e+00	0.0000e+00
1.8794e+01	1.0526e+01	-4.1536e-01	2.0027e-01	0.0000e+00	0.0000e+00
1.8939e+01	1.0526e+01	-3.7796e-01	-3.2511e-03	1.0000e+00	0.0000e+00
1.9084e+01	1.0526e+01	-6.8465e-01	1.4737e-01	0.0000e+00	0.0000e+00
1.9229e+01	1.0526e+01	-3.6753e-01	-7.2338e-02	1.0000e+00	0.0000e+00
1.9374e+01	1.0526e+01	-3.3488e-01	-1.4105e-01	1.0000e+00	0.0000e+00
1.9519e+01	1.0526e+01	-2.8630e-01	-2.0940e-01	1.0000e+00	0.0000e+00
1.9664e+01	1.0526e+01	-5.5512e-01	3.2257e-01	0.0000e+00	0.0000e+00
2.2793e-01	1.0381e+01	-4.8554e-01	4.9292e-03	1.0000e+00	0.0000e+00
3.7298e-01	1.0381e+01	-4.0758e-01	-7.6023e-02	0.0000e+00	0.0000e+00
5.1803e-01	1.0381e+01	-4.8575e-01	-2.2171e-02	0.0000e+00	0.0000e+00
6.6308e-01	1.0381e+01	-5.1316e-01	6.8086e-03	0.0000e+00	0.0000e+00
8.0812e-01	1.0381e+01	-5.2438e-01	4.5952e-02	0.0000e+00	0.0000e+00
9.5317e-01	1.0381e+01	-5.8786e-01	3.4097e-01	1.0000e+00	0.0000e+00
1.0982e+00	1.0381e+01	-6.3376e-01	4.2167e-01	1.0000e+00	0.0000e+00
1.2433e+00	1.0381e+01	-1.7137e+00	-5.6119e+00	0.0000e+00	0.0000e+00
1.3883e+00	1.0381e+01	-3.1434e+00	3.6788e+00	0.0000e+00	0.0000e+00
1.5334e+00	1.0381e+01	-5.3702e-01	1.6776e-01	0.0000e+00	0.0000e+00
1.6784e+00	1.0381e+01	-5.9926e-01	1.3940e-01	0.0000e+00	0.0000e+00
1.8235e+00	1.0381e+01	-6.9113e-01	1.8280e-01	0.0000e+00	0.0000e+00
1.9685e+00	1.0381e+01	-8.9043e-01	6.0453e-01	1.0000e+00	0.0000e+00
2.1136e+00	1.0381e+01	-1.0946e-01	-1.1524e-01	0.0000e+00	0.0000e+00
2.2586e+00	1.0381e+01	-8.0464e-01	-1.9382e-01	0.0000e+00	0.0000e+00
2.4036e+00	1.0381e+01	-5.1912e-01	-7.5549e-03	0.0000e+00	0.0000e+00
2.5487e+00	1.0381e+01	-4.4839e-01	4.6622e-02	0.0000e+00	0.0000e+00
2.6937e+00	1.0381e+01	-5.0867e-01	5.3846e-02	0.0000e+00	0.0000e+00
2.8388e+00	1.0381e+01	-4.5423e-01	-1.6781e-02	0.0000e+00	0.0000e+00
2.9838e+00	1.0381e+01	-3.6223e-01	1.5116e-01	1.0000e+00	0.0000e+00
3.1289e+00	1.0381e+01	-2.5553e-01	3.9745e-02	0.0000e+00	0.0000e+00
3.2739e+00	1.0381e+01	-2.6294e-01	-5.8652e-02	0.0000e+00	0.0000e+00
3.4190e+00	1.0381e+01	3.5276e-01	2.2712e-02	0.0000e+00	0.0000e+00
3.5640e+00	1.0381e+01	6.7812e+00	7.8971e+00	0.0000e+00	0.0000e+00
3.7091e+00	1.0381e+01	-3.0498e-01	2.7066e-01	1.0000e+00	0.0000e+00
